label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
127,36.0831545,140.0762356,-12.6926585203899,16.7286915170269,1.09686843962942,0,0,-0.047966664493237,-0.998701738537662,2,2,0,0,0,-1,-12.6040228713736,16.742451415592,-12.6926585203899,16.7286915170269,2.96681172999729,0.089697341571834
128,36.0831624,140.0762797,-8.64030858566713,16.3153421719694,1.03741519830844,0,0,0.027399427413754,-0.999538083760741,2,2,0,0,0,-1,-8.63658954842214,17.6218753928533,-8.64030858566713,16.3153421719694,3.41852667960278,1.30653851397928
129,36.0831468,140.076311,-6.04312569468117,14.3376470085939,1.030752996037,0,0,0.529372296136514,-0.848060039621275,2,2,0,0,0,-1,-5.82070149654809,15.8852913367496,-6.04312569468117,14.3376470085939,3.2972250021174,1.56354580693621
130,36.0831033,140.0763175,-5.33320891918925,10.2949405332948,1.08510557599672,0,0,0.64583811006884,-0.763177424016673,2,2,0,0,0,-1,-5.23593241409848,11.0428934868125,-5.33320891918925,10.2949405332948,2.15010545819642,0.754252172100643
138,36.0830727,140.0763466,-2.16483502957659,8.61406745488971,1.06538894956028,0,0,-0.335095922549269,-0.942154786364242,2,2,0,0,0,-1,-2.61796620704924,7.63651706827975,-2.16483502957659,8.61406745488971,0.928174711493948,1.07746583349962
139,36.0830787,140.0763922,1.8001041150363,9.163102762341,0.970084374727721,0,0,-0.12315009369752,-0.992074536732031,2,2,0,0,0,-1,1.48441382723673,8.30443401372598,1.8001041150363,9.163102762341,1.39984260253805,0.914861944590031
140,36.083073,140.0764382,5.83208627318445,8.80748917742851,0.932214247453268,0,0,0.006239189639889,-0.999377907536809,2,2,0,0,0,-1,5.62277965172329,7.669912915908,5.83208627318445,8.80748917742851,2.13429723842176,1.15667152319164
141,36.0830727,140.0764826,9.88629067053828,8.8062703122395,0.859598104381296,0,0,-0.073340966688467,-0.997167986971575,2,2,0,0,0,-1,9.61720231796441,7.63651706827975,9.88629067053828,8.8062703122395,2.65370364881355,1.20030462518699
142,36.0830755,140.076529,13.9226835894985,9.06904213805933,0.763394219020295,0,0,0.0024055811878,-0.999924418438663,2,2,0,0,0,-1,13.7915539326516,7.94821164297952,13.9226835894985,9.06904213805933,3.19957650364993,1.12847507088355
143,36.0830722,140.0765742,17.9303463208286,8.62144078023326,0.727518168317329,0,0,-0.03133336732438,-0.999448153726677,2,2,0,0,0,-1,17.8579481767369,7.58085732302364,17.9303463208286,8.62144078023326,3.65337801398263,1.04309895153156
144,36.0830768,140.0766195,22.0499040485725,8.95548810380245,0.652587178029232,0,0,-0.076816142139769,-0.996585901359022,2,2,0,0,0,-1,21.9333388702902,8.09292698111999,22.0499040485725,8.95548810380245,4.02894546309988,0.870401706771775
145,36.0830811,140.0766338,23.3745099839739,9.65733874192207,0.628617277519519,0,0,-0.587341078102322,-0.809334234592672,2,2,0,0,0,-1,23.219830855259,8.57160079158808,23.3745099839739,9.65733874192207,4.42901527697939,1.0967007475403
146,36.083114,140.0766539,25.2110414814235,13.2579519724527,0.483602847541455,0,0,-0.493313861509843,-0.869741467799035,2,2,0,0,0,-1,25.0281167917442,12.2340120387736,25.2110414814235,13.2579519724527,4.74722233545623,1.04015115722522
147,36.0831274,140.0766744,27.3537854327504,14.6361015368283,0.387849912957496,0,0,0.015903149283664,-0.99975324657207,2,2,0,0,0,-1,26.8723885184299,13.725693214643,27.3537854327504,14.6361015368283,4.86833850551558,1.0298477082664
