label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1042,36.0811053,140.0804186,92.4953713329983,99.7117892047745,1.88705290162266,0,0,0.488381976764495,0.872223596846847,2,2,0,0,1,-1,363.71737375469,-211.373449118191,,,,,,,,,,,,,,,,
1043,36.0810821,140.0804519,94.7831890843998,102.997576561761,2.00194024248043,0,0,0.498322011769914,0.866478830584949,2,2,0,0,1,-1,366.713190752453,-213.956061304719,,,,,,,,,,,,,,,,
1044,36.0810601,140.0804842,96.9444120819394,106.406212297738,2.09578421463773,0,0,0.359420430669419,0.932864516710424,2,2,0,0,1,-1,369.61904327855,-216.405090102316,,,,,,,,,,,,,,,,
1045,36.0810377,140.0805214,99.0015664946754,109.963725578589,2.21884648434311,0,0,0.463928393448418,0.885236729680811,2,2,0,0,1,-1,372.965721726295,-218.898646695959,,,,,,,,,,,,,,,,
1046,36.0810125,140.0805517,101.513726883644,113.09513012282,2.33685850399409,0,0,0.453709358937999,0.890612331254102,2,2,0,0,1,-1,375.691645303946,-221.703897863511,,,,,,,,,,,,,,,,
1047,36.0809894,140.0805834,103.85818080572,116.371042145231,2.49087346458745,0,0,0.454038863143287,0.890561120801807,2,2,0,0,1,-1,378.543519143463,-224.275378100829,,,,,,,,,,,,,,,,
1048,36.0809633,140.0806167,106.39997762236,119.531657136083,2.62402223052747,0,0,0.397363396790017,0.917194141906785,2,2,0,0,1,-1,381.539336143783,-227.180816810475,,,,,,,,,,,,,,,,
1049,36.0809375,140.0806462,108.974145931937,122.625772528082,2.73416789820412,0,0,0.332654446675264,0.942648300793202,2,2,0,0,1,-1,384.193288138476,-230.052859673284,,,,,,,,,,,,,,,,
1050,36.0809078,140.0806718,112.009085586364,125.358058439637,2.83290855295194,0,0,0.278820192260204,0.960019327784953,2,2,0,0,1,-1,386.496378685745,-233.359048549723,,,,,,,,,,,,,,,,
1051,36.0808739,140.0806918,115.421707892074,127.473089770811,2.90757516539159,0,0,0.161693277843952,0.986547510666536,2,2,0,0,1,-1,388.295668172762,-237.13277928742,,,,,,,,,,,,,,,,
1052,36.0808352,140.0807042,119.402219892573,128.729974539386,2.95290932499439,0,0,0.145511433129463,0.989043575714107,2,2,0,0,1,-1,389.411227656196,-241.440843581633,,,,,,,,,,,,,,,,
1053,36.0807987,140.0807163,123.207761038477,129.992956415983,2.9804553601145,0,0,0.11699039199544,0.992692147844713,2,2,0,0,1,-1,390.499797798897,-245.504004995612,,,,,,,,,,,,,,,,
1054,36.0807616,140.0807109,127.262160478721,129.779675917434,2.99967382850982,0,0,-0.33440457853158,0.942323480366393,2,2,0,0,1,-1,390.013989635024,-249.633958104056,,,,,,,,,,,,,,,,
1055,36.0807418,140.0806697,129.729969095334,126.430084534018,2.88694559300971,0,0,-0.635924407673994,0.77174704142022,2,2,0,0,1,-1,386.307453287831,-251.838084021418,,,,,,,,,,,,,,,,
1056,36.0807355,140.0806253,130.919157940994,122.577151813962,2.77208055262856,0,0,-0.609373414603804,0.792858844702548,2,2,0,0,1,-1,382.31303062159,-252.539396813702,,,,,,,,,,,,,,,,
1057,36.0807205,140.0805842,132.814602017159,119.006364688775,2.68870293334947,0,0,-0.539479863192178,0.841945701745517,2,2,0,0,1,-1,378.615490723865,-254.20918917534,,,,,,,,,,,,,,,,
