label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1115,36.0819935,140.0809848,-1.17223952441976,6.30615347436905,0.138982385039901,0,0,0.611976073701375,0.790482789302724,2,2,0,0,1,-1,414.655259186587,-112.499477395766,,,,,,,,,,,,,,,,
1116,36.0819976,140.0809411,-1.11228782536403,10.3760576224154,0.114970287228806,0,0,0.708179651946719,0.705652512534813,2,2,0,0,1,-1,410.723811653836,-112.043067482926,,,,,,,,,,,,,,,,
1117,36.0819957,140.0808953,-1.72475272484295,14.3848358564246,0.165737410981524,0,0,0.758364492431965,0.651179755608069,2,2,0,0,1,-1,406.603438723171,-112.254574515532,,,,,,,,,,,,,,,,
1118,36.0819973,140.0808508,-1.75415116416021,18.4874175417022,0.179762046665931,0,0,0.793021360659867,0.608498441438178,2,2,0,0,1,-1,402.600019612576,-112.076463330554,,,,,,,,,,,,,,,,
1119,36.0819944,140.0808054,-2.25344422746985,22.5150375131692,0.181833269853747,0,0,0.714669899799897,0.699012972242444,2,2,0,0,1,-1,398.515632472112,-112.399289853672,,,,,,,,,,,,,,,,
1120,36.0819954,140.0807619,-2.52776772339222,26.616182194064,0.239488074589922,0,0,0.687445336539084,0.725994482307288,2,2,0,0,1,-1,394.602177833183,-112.28797036316,,,,,,,,,,,,,,,,
1121,36.0819994,140.0807177,-2.37482489820701,30.6302240997491,0.239457773610757,0,0,0.656640463210264,0.753974874670915,2,2,0,0,1,-1,390.625748060764,-111.842692399529,,,,,,,,,,,,,,,,
1122,36.0820045,140.080673,-2.19365234677313,34.6589984710715,0.247941709469607,0,0,0.776804059703972,0.629088486345458,2,2,0,0,1,-1,386.60433605379,-111.274962996967,,,,,,,,,,,,,,,,
1123,36.0820002,140.0806285,-3.05838061868229,38.6486157163831,0.302546151870877,0,0,0.734777977525075,0.678081251163318,2,2,0,0,1,-1,382.600916940638,-111.753636807436,,,,,,,,,,,,,,,,
1124,36.0820034,140.0805848,-3.13053164986252,42.6532210739923,0.311663514955082,0,0,0.703636371221315,0.710151133989544,2,2,0,0,1,-1,378.669469407887,-111.397414436689,,,,,,,,,,,,,,,,
1125,36.0820072,140.0805393,-3.02812858274467,46.7135959915181,0.304670683647866,0,0,0.68100172736863,0.731809531179511,2,2,0,0,1,-1,374.576085820512,-110.974400371477,,,,,,,,,,,,,,,,
1126,36.0820069,140.0804934,-3.40891599232685,50.7410707841143,0.325618577625717,0,0,0.725255335107459,0.688257551874561,2,2,0,0,1,-1,370.446716442936,-111.007796219105,,,,,,,,,,,,,,,,
1127,36.0820102,140.080448,-3.38810322881681,54.8049120775186,0.320601162751486,0,0,0.643324265426956,0.765351098551177,2,2,0,0,1,-1,366.362329302472,-110.640441899149,,,,,,,,,,,,,,,,
